VER : 2,,././simple_cap_withGP_955um_verticalslice.csv
emvu,16.56, Exported Data from:,simple_cap_withGP
Frequency:,4.9e+08
739.500000, 0.00000000 +0.00000000j
738.500000, 0.00000000 +0.00000000j
737.500000, 0.00000000 +0.00000000j
736.500000, 0.00000000 +0.00000000j
735.500000, 0.00000000 +0.00000000j
734.500000, 0.00000000 +0.00000000j
733.500000, 0.00000000 +0.00000000j
732.500000, 0.00000000 +0.00000000j
731.500000, 0.00000000 +0.00000000j
730.500000, 0.00000000 +0.00000000j
729.500000, 0.00000000 +0.00000000j
728.500000, 0.00000000 +0.00000000j
727.500000, 0.00000000 +0.00000000j
726.500000, 0.00000000 +0.00000000j
725.500000, 0.00000000 +0.00000000j
724.500000, 0.00000000 +0.00000000j
723.500000, 0.00000000 +0.00000000j
722.500000, 0.00000000 +0.00000000j
721.500000, 0.00000000 +0.00000000j
720.500000, 0.00000000 +0.00000000j
719.500000, 0.00000000 +0.00000000j
718.500000, 0.00000000 +0.00000000j
717.500000, 0.00000000 +0.00000000j
716.500000, 0.00000000 +0.00000000j
715.500000, 0.00000000 +0.00000000j
714.500000, 0.00000000 +0.00000000j
713.500000, 0.00000000 +0.00000000j
712.500000, 0.00000000 +0.00000000j
711.500000, 0.00000000 +0.00000000j
710.500000, 0.00000000 +0.00000000j
709.500000, 0.00000000 +0.00000000j
708.500000, 0.00000000 +0.00000000j
707.500000, 0.00000000 +0.00000000j
706.500000, 0.00000000 +0.00000000j
705.500000, 0.00000000 +0.00000000j
704.500000, 0.00000000 +0.00000000j
703.500000, 0.00000000 +0.00000000j
702.500000, 0.00000000 +0.00000000j
701.500000, 0.00000000 +0.00000000j
700.500000, 0.00000000 +0.00000000j
699.500000, 0.00000000 +0.00000000j
698.500000, 0.00000000 +0.00000000j
697.500000, 0.00000000 +0.00000000j
696.500000, 0.00000000 +0.00000000j
695.500000, 0.00000000 +0.00000000j
694.500000, 0.00000000 +0.00000000j
693.500000, 0.00000000 +0.00000000j
692.500000, 0.00000000 +0.00000000j
691.500000, 0.00000000 +0.00000000j
690.500000, 0.00000000 +0.00000000j
689.500000, 0.00000000 +0.00000000j
688.500000, 0.00000000 +0.00000000j
687.500000, 0.00000000 +0.00000000j
686.500000, 0.00000000 +0.00000000j
685.500000, 0.00000000 +0.00000000j
684.500000, 0.00000000 +0.00000000j
683.500000, 0.00000000 +0.00000000j
682.500000, 0.00000000 +0.00000000j
681.500000, 0.00000000 +0.00000000j
680.500000, 0.00000000 +0.00000000j
679.500000, 0.00000000 +0.00000000j
678.500000, 0.00000000 +0.00000000j
677.500000, 0.00000000 +0.00000000j
676.500000, 0.00000000 +0.00000000j
675.500000, 0.00000000 +0.00000000j
674.500000, 0.00000000 +0.00000000j
673.500000, 0.00000000 +0.00000000j
672.500000, 0.00000000 +0.00000000j
671.500000, 0.00000000 +0.00000000j
670.500000, 0.00000000 +0.00000000j
669.500000, 0.00000000 +0.00000000j
668.500000, 0.00000000 +0.00000000j
667.500000, 0.00000000 +0.00000000j
666.500000, 0.00000000 +0.00000000j
665.500000, 0.00000000 +0.00000000j
664.500000, 0.00000000 +0.00000000j
663.500000, 0.00000000 +0.00000000j
662.500000, 0.00000000 +0.00000000j
661.500000, 0.00000000 +0.00000000j
660.500000, 0.00000000 +0.00000000j
659.500000, 0.00000000 +0.00000000j
658.500000, 0.00000000 +0.00000000j
657.500000, 0.00000000 +0.00000000j
656.500000, 0.00000000 +0.00000000j
655.500000, 0.00000000 +0.00000000j
654.500000, 0.00000000 +0.00000000j
653.500000, 0.00000000 +0.00000000j
652.500000, 0.00000000 +0.00000000j
651.500000, 0.00000000 +0.00000000j
650.500000, 0.00000000 +0.00000000j
649.500000, 0.00000000 +0.00000000j
648.500000, 0.00000000 +0.00000000j
647.500000, 0.00000000 +0.00000000j
646.500000, 0.00000000 +0.00000000j
645.500000, 0.00000000 +0.00000000j
644.500000, 0.00000000 +0.00000000j
643.500000, 0.00000000 +0.00000000j
642.500000, 0.00000000 +0.00000000j
641.500000, 0.00000000 +0.00000000j
640.500000, 0.00000000 +0.00000000j
639.500000, 0.00000000 +0.00000000j
638.500000, 0.00000000 +0.00000000j
637.500000, 0.00000000 +0.00000000j
636.500000, 0.00000000 +0.00000000j
635.500000, 0.00000000 +0.00000000j
634.500000, 0.00000000 +0.00000000j
633.500000, 0.00000000 +0.00000000j
632.500000, 0.00000000 +0.00000000j
631.500000, 0.00000000 +0.00000000j
630.500000, 0.00000000 +0.00000000j
629.500000, 0.00000000 +0.00000000j
628.500000, 0.00000000 +0.00000000j
627.500000, 0.00000000 +0.00000000j
626.500000, 0.00000000 +0.00000000j
625.500000, 0.00000000 +0.00000000j
624.500000, 0.00000000 +0.00000000j
623.500000, 0.00000000 +0.00000000j
622.500000, 0.00000000 +0.00000000j
621.500000, 0.00000000 +0.00000000j
620.500000, 0.00000000 +0.00000000j
619.500000, 0.00000000 +0.00000000j
618.500000, 0.00000000 +0.00000000j
617.500000, 0.00000000 +0.00000000j
616.500000, 0.00000000 +0.00000000j
615.500000, 0.00000000 +0.00000000j
614.500000, 0.00000000 +0.00000000j
613.500000, 0.00000000 +0.00000000j
612.500000, 0.00000000 +0.00000000j
611.500000, 0.00000000 +0.00000000j
610.500000, 0.00000000 +0.00000000j
609.500000, 0.00000000 +0.00000000j
608.500000, 0.00000000 +0.00000000j
607.500000, 0.00000000 +0.00000000j
606.500000, 0.00000000 +0.00000000j
605.500000, 0.00000000 +0.00000000j
604.500000, 0.00000000 +0.00000000j
603.500000, 0.00000000 +0.00000000j
602.500000, 0.00000000 +0.00000000j
601.500000, 0.00000000 +0.00000000j
600.500000, 0.00000000 +0.00000000j
599.500000, 0.00000000 +0.00000000j
598.500000, 0.00000000 +0.00000000j
597.500000, 0.00000000 +0.00000000j
596.500000, 0.00000000 +0.00000000j
595.500000, 0.00000000 +0.00000000j
594.500000, 0.00000000 +0.00000000j
593.500000, 0.00000000 +0.00000000j
592.500000, 0.00000000 +0.00000000j
591.500000, 0.00000000 +0.00000000j
590.500000, 0.00000000 +0.00000000j
589.500000, 0.00000000 +0.00000000j
588.500000, 0.00000000 +0.00000000j
587.500000, 0.00000000 +0.00000000j
586.500000, 0.00000000 +0.00000000j
585.500000, 0.00000000 +0.00000000j
584.500000, 0.00000000 +0.00000000j
583.500000, 0.00000000 +0.00000000j
582.500000, 0.00000000 +0.00000000j
581.500000, 0.00000000 +0.00000000j
580.500000, 0.00000000 +0.00000000j
579.500000, 0.00000000 +0.00000000j
578.500000, 0.00000000 +0.00000000j
577.500000, 0.00000000 +0.00000000j
576.500000, 0.00000000 +0.00000000j
575.500000, 0.00000000 +0.00000000j
574.500000, 0.00000000 +0.00000000j
573.500000, 0.00000000 +0.00000000j
572.500000, 0.00000000 +0.00000000j
571.500000, 0.00000000 +0.00000000j
570.500000, 0.00000000 +0.00000000j
569.500000, 0.00000000 +0.00000000j
568.500000, 0.00000000 +0.00000000j
567.500000, 0.00000000 +0.00000000j
566.500000, 0.00000000 +0.00000000j
565.500000, 0.00000000 +0.00000000j
564.500000, 0.00000000 +0.00000000j
563.500000, 0.00000000 +0.00000000j
562.500000, 0.00000000 +0.00000000j
561.500000, 0.00000000 +0.00000000j
560.500000, 0.00000000 +0.00000000j
559.500000, 0.00000000 +0.00000000j
558.500000, 0.00000000 +0.00000000j
557.500000, 0.00000000 +0.00000000j
556.500000, 0.00000000 +0.00000000j
555.500000, 0.00000000 +0.00000000j
554.500000, 0.00000000 +0.00000000j
553.500000, 0.00000000 +0.00000000j
552.500000, 0.00000000 +0.00000000j
551.500000, 0.00000000 +0.00000000j
550.500000, 0.00000000 +0.00000000j
549.500000, 0.00000000 +0.00000000j
548.500000, 0.00000000 +0.00000000j
547.500000, 0.00000000 +0.00000000j
546.500000, 0.00000000 +0.00000000j
545.500000, 0.00000000 +0.00000000j
544.500000, 0.00000000 +0.00000000j
543.500000, 0.00000000 +0.00000000j
542.500000, 0.00000000 +0.00000000j
541.500000, 0.00000000 +0.00000000j
540.500000, 0.00000000 +0.00000000j
539.500000, 0.00000000 +0.00000000j
538.500000, 0.00000000 +0.00000000j
537.500000, 0.00000000 +0.00000000j
536.500000, 0.00000000 +0.00000000j
535.500000, 0.00000000 +0.00000000j
534.500000, 0.00000000 +0.00000000j
533.500000, 0.00000000 +0.00000000j
532.500000, 0.00000000 +0.00000000j
531.500000, 0.00000000 +0.00000000j
530.500000, 0.00000000 +0.00000000j
529.500000, 0.00000000 +0.00000000j
528.500000, 0.00000000 +0.00000000j
527.500000, 0.00000000 +0.00000000j
526.500000, 0.00000000 +0.00000000j
525.500000, 0.00000000 +0.00000000j
524.500000, 0.00000000 +0.00000000j
523.500000, 0.00000000 +0.00000000j
522.500000, 0.00000000 +0.00000000j
521.500000, 0.00000000 +0.00000000j
520.500000, 0.00000000 +0.00000000j
519.500000, 0.00000000 +0.00000000j
518.500000, 0.00000000 +0.00000000j
517.500000, 0.00000000 +0.00000000j
516.500000, 0.00000000 +0.00000000j
515.500000, 0.00000000 +0.00000000j
514.500000, 0.00000000 +0.00000000j
513.500000, 0.00000000 +0.00000000j
512.500000, 0.00000000 +0.00000000j
511.500000, 0.00000000 +0.00000000j
510.500000, 0.00000000 +0.00000000j
509.500000, 0.00000000 +0.00000000j
508.500000, 0.00000000 +0.00000000j
507.500000, 0.00000000 +0.00000000j
506.500000, 0.00000000 +0.00000000j
505.500000, 0.00000000 +0.00000000j
504.500000, 0.00000000 +0.00000000j
503.500000, 0.00000000 +0.00000000j
502.500000, 0.00000000 +0.00000000j
501.500000, 0.00000000 +0.00000000j
500.500000, 0.00000000 +0.00000000j
499.500000, 0.00000000 +0.00000000j
498.500000, 0.00000000 +0.00000000j
497.500000, 0.00000000 +0.00000000j
496.500000, 0.00000000 +0.00000000j
495.500000, 0.00000000 +0.00000000j
494.500000, 0.00000000 +0.00000000j
493.500000, 0.00000000 +0.00000000j
492.500000, 0.00000000 +0.00000000j
491.500000, 0.00000000 +0.00000000j
490.500000, 0.00000000 +0.00000000j
489.500000, 0.00000000 +0.00000000j
488.500000, 0.00000000 +0.00000000j
487.500000, 0.00000000 +0.00000000j
486.500000, 0.00000000 +0.00000000j
485.500000, 0.00000000 +0.00000000j
484.500000, 0.00000000 +0.00000000j
483.500000, 0.00000000 +0.00000000j
482.500000, 0.00000000 +0.00000000j
481.500000, 0.00000000 +0.00000000j
480.500000, 0.00000000 +0.00000000j
479.500000, 0.00000000 +0.00000000j
478.500000, 0.00000000 +0.00000000j
477.500000, 0.00000000 +0.00000000j
476.500000, 0.00000000 +0.00000000j
475.500000, 0.00000000 +0.00000000j
474.500000, 0.00000000 +0.00000000j
473.500000, 0.00000000 +0.00000000j
472.500000, 0.00000000 +0.00000000j
471.500000, 0.00000000 +0.00000000j
470.500000, 0.00000000 +0.00000000j
469.500000, 0.00000000 +0.00000000j
468.500000, 0.00000000 +0.00000000j
467.500000, 0.00000000 +0.00000000j
466.500000, 0.00000000 +0.00000000j
465.500000, 0.00000000 +0.00000000j
464.500000, 0.00000000 +0.00000000j
463.500000, 0.00000000 +0.00000000j
462.500000, 0.00000000 +0.00000000j
461.500000, 0.00000000 +0.00000000j
460.500000, 0.00000000 +0.00000000j
459.500000, 0.00000000 +0.00000000j
458.500000, 0.00000000 +0.00000000j
457.500000, 0.00000000 +0.00000000j
456.500000, 0.00000000 +0.00000000j
455.500000, 0.00000000 +0.00000000j
454.500000, 0.00000000 +0.00000000j
453.500000, 0.00000000 +0.00000000j
452.500000, 0.00000000 +0.00000000j
451.500000, 0.00000000 +0.00000000j
450.500000, 0.00000000 +0.00000000j
449.500000, 0.00000000 +0.00000000j
448.500000, 0.00000000 +0.00000000j
447.500000, 0.00000000 +0.00000000j
446.500000, 0.00000000 +0.00000000j
445.500000, 0.00000000 +0.00000000j
444.500000, 0.00000000 +0.00000000j
443.500000, 0.00000000 +0.00000000j
442.500000, 0.00000000 +0.00000000j
441.500000, 0.00000000 +0.00000000j
440.500000, 0.00000000 +0.00000000j
439.500000, 0.00000000 +0.00000000j
438.500000, 0.00000000 +0.00000000j
437.500000, 0.00000000 +0.00000000j
436.500000, 0.00000000 +0.00000000j
435.500000, 0.00000000 +0.00000000j
434.500000, 0.00000000 +0.00000000j
433.500000, 0.00000000 +0.00000000j
432.500000, 0.00000000 +0.00000000j
431.500000, 0.00000000 +0.00000000j
430.500000, 0.00000000 +0.00000000j
429.500000, 0.00000000 +0.00000000j
428.500000, 0.00000000 +0.00000000j
427.500000, 0.00000000 +0.00000000j
426.500000, 0.00000000 +0.00000000j
425.500000, 0.00000000 +0.00000000j
424.500000, 0.00000000 +0.00000000j
423.500000, 0.00000000 +0.00000000j
422.500000, 0.00000000 +0.00000000j
421.500000, 0.00000000 +0.00000000j
420.500000, 0.00000000 +0.00000000j
419.500000, 0.00000000 +0.00000000j
418.500000, 0.00000000 +0.00000000j
417.500000, 0.00000000 +0.00000000j
416.500000, 0.00000000 +0.00000000j
415.500000, 0.00000000 +0.00000000j
414.500000, 0.00000000 +0.00000000j
413.500000, 0.00000000 +0.00000000j
412.500000, 0.00000000 +0.00000000j
411.500000, 0.00000000 +0.00000000j
410.500000, 0.00000000 +0.00000000j
409.500000, 0.00000000 +0.00000000j
408.500000, 0.00000000 +0.00000000j
407.500000, 0.00000000 +0.00000000j
406.500000, 0.00000000 +0.00000000j
405.500000, 0.00000000 +0.00000000j
404.500000, 0.00000000 +0.00000000j
403.500000, 0.00000000 +0.00000000j
402.500000, 0.00000000 +0.00000000j
401.500000, 0.00000000 +0.00000000j
400.500000, 0.00000000 +0.00000000j
399.500000, 0.00000000 +0.00000000j
398.500000, 0.00000000 +0.00000000j
397.500000, 0.00000000 +0.00000000j
396.500000, 0.00000000 +0.00000000j
395.500000, 0.00000000 +0.00000000j
394.500000, 0.00000000 +0.00000000j
393.500000, 0.00000000 +0.00000000j
392.500000, 0.00000000 +0.00000000j
391.500000, 0.00000000 +0.00000000j
390.500000, 0.00000000 +0.00000000j
389.500000, 0.00000000 +0.00000000j
388.500000, 0.00000000 +0.00000000j
387.500000, 0.00000000 +0.00000000j
386.500000, 0.00000000 +0.00000000j
385.500000, 0.00000000 +0.00000000j
384.500000, 0.00000000 +0.00000000j
383.500000, 0.00000000 +0.00000000j
382.500000, 0.00000000 +0.00000000j
381.500000, 0.00000000 +0.00000000j
380.500000, 0.00000000 +0.00000000j
379.500000, 0.00000000 +0.00000000j
378.500000, 0.00000000 +0.00000000j
377.500000, 0.00000000 +0.00000000j
376.500000, 0.00000000 +0.00000000j
375.500000, 0.00000000 +0.00000000j
374.500000, 0.00000000 +0.00000000j
373.500000, 0.00000000 +0.00000000j
372.500000, 0.00000000 +0.00000000j
371.500000, 0.00000000 +0.00000000j
370.500000, 0.00000000 +0.00000000j
369.500000, 0.00000000 +0.00000000j
368.500000, 0.00000000 +0.00000000j
367.500000, 0.00000000 +0.00000000j
366.500000, 0.00000000 +0.00000000j
365.500000, 0.00000000 +0.00000000j
364.500000, 0.00000000 +0.00000000j
363.500000, 0.00000000 +0.00000000j
362.500000, 0.00000000 +0.00000000j
361.500000, 0.00000000 +0.00000000j
360.500000, 0.00000000 +0.00000000j
359.500000, 0.00000000 +0.00000000j
358.500000, 0.00000000 +0.00000000j
357.500000, 0.00000000 +0.00000000j
356.500000, 0.00000000 +0.00000000j
355.500000, 0.00000000 +0.00000000j
354.500000, 0.00000000 +0.00000000j
353.500000, 0.00000000 +0.00000000j
352.500000, 0.00000000 +0.00000000j
351.500000, 0.00000000 +0.00000000j
350.500000, 0.00000000 +0.00000000j
349.500000, 0.00000000 +0.00000000j
348.500000, 0.00000000 +0.00000000j
347.500000, 0.00000000 +0.00000000j
346.500000, 0.00000000 +0.00000000j
345.500000, 0.00000000 +0.00000000j
344.500000, 0.00000000 +0.00000000j
343.500000, 0.00000000 +0.00000000j
342.500000, 0.00000000 +0.00000000j
341.500000, 0.00000000 +0.00000000j
340.500000, 0.00000000 +0.00000000j
339.500000, 0.00000000 +0.00000000j
338.500000, 0.00000000 +0.00000000j
337.500000, 0.00000000 +0.00000000j
336.500000, 0.01430796 +0.01657319j
335.500000, 0.03443610 +0.04000190j
334.500000, 0.04607645 +0.05371293j
333.500000, 0.05507719 +0.06430854j
332.500000, 0.06143833 +0.07178871j
331.500000, 0.06779946 +0.07926889j
330.500000, 0.07416060 +0.08674907j
329.500000, 0.07888652 +0.09231545j
328.500000, 0.08197724 +0.09596804j
327.500000, 0.08506795 +0.09962063j
326.500000, 0.08815866 +0.10327322j
325.500000, 0.09124938 +0.10692581j
324.500000, 0.09434009 +0.11057840j
323.500000, 0.09743080 +0.11423100j
322.500000, 0.10052151 +0.11788359j
321.500000, 0.10249694 +0.12022698j
320.500000, 0.10335709 +0.12126117j
319.500000, 0.10421724 +0.12229537j
318.500000, 0.10507738 +0.12332956j
317.500000, 0.10593753 +0.12436376j
316.500000, 0.10679767 +0.12539795j
315.500000, 0.10765782 +0.12643215j
314.500000, 0.10851797 +0.12746634j
313.500000, 0.10937811 +0.12850054j
312.500000, 0.11023826 +0.12953473j
311.500000, 0.11109841 +0.13056893j
310.500000, 0.11195855 +0.13160312j
309.500000, 0.11281870 +0.13263732j
308.500000, 0.11367884 +0.13367151j
307.500000, 0.11453899 +0.13470571j
306.500000, 0.11539914 +0.13573990j
305.500000, 0.11561644 +0.13602674j
304.500000, 0.11519089 +0.13556622j
303.500000, 0.11476535 +0.13510571j
302.500000, 0.11433980 +0.13464519j
301.500000, 0.11391426 +0.13418467j
300.500000, 0.11348871 +0.13372416j
299.500000, 0.11306317 +0.13326364j
298.500000, 0.11263762 +0.13280312j
297.500000, 0.11221208 +0.13234261j
296.500000, 0.11178653 +0.13188209j
295.500000, 0.11136099 +0.13142157j
294.500000, 0.11093544 +0.13096106j
293.500000, 0.11050990 +0.13050054j
292.500000, 0.11008435 +0.13004002j
291.500000, 0.10965881 +0.12957951j
290.500000, 0.10923326 +0.12911899j
289.500000, 0.10880772 +0.12865847j
288.500000, 0.10838217 +0.12819796j
287.500000, 0.10795663 +0.12773744j
286.500000, 0.10753108 +0.12727692j
285.500000, 0.10710554 +0.12681641j
284.500000, 0.10667999 +0.12635589j
283.500000, 0.10625445 +0.12589537j
282.500000, 0.10582890 +0.12543485j
281.500000, 0.10540336 +0.12497434j
280.500000, 0.10497781 +0.12451382j
279.500000, 0.10455227 +0.12405330j
278.500000, 0.10412672 +0.12359279j
277.500000, 0.10370118 +0.12313227j
276.500000, 0.10327563 +0.12267175j
275.500000, 0.10285009 +0.12221124j
274.500000, 0.10242454 +0.12175072j
273.500000, 0.10183243 +0.12106219j
272.500000, 0.10107373 +0.12014564j
271.500000, 0.10031504 +0.11922909j
270.500000, 0.09955635 +0.11831255j
269.500000, 0.09879766 +0.11739600j
268.500000, 0.09803896 +0.11647945j
267.500000, 0.09728027 +0.11556291j
266.500000, 0.09652158 +0.11464636j
265.500000, 0.09576289 +0.11372981j
264.500000, 0.09500419 +0.11281327j
263.500000, 0.09424550 +0.11189672j
262.500000, 0.09348681 +0.11098017j
261.500000, 0.09272812 +0.11006362j
260.500000, 0.09196942 +0.10914708j
259.500000, 0.09121073 +0.10823053j
258.500000, 0.09045204 +0.10731398j
257.500000, 0.08969335 +0.10639744j
256.500000, 0.08893465 +0.10548089j
255.500000, 0.08817596 +0.10456434j
254.500000, 0.08741727 +0.10364779j
253.500000, 0.08665858 +0.10273125j
252.500000, 0.08589988 +0.10181470j
251.500000, 0.08514119 +0.10089815j
250.500000, 0.08438250 +0.09998161j
249.500000, 0.08362381 +0.09906506j
248.500000, 0.08286511 +0.09814851j
247.500000, 0.08210642 +0.09723196j
246.500000, 0.08134773 +0.09631542j
245.500000, 0.08058904 +0.09539887j
244.500000, 0.07983034 +0.09448232j
243.500000, 0.07907165 +0.09356578j
242.500000, 0.07831296 +0.09264923j
241.500000, 0.07755427 +0.09173268j
240.500000, 0.07679557 +0.09081614j
239.500000, 0.07603688 +0.08989959j
238.500000, 0.07527819 +0.08898304j
237.500000, 0.07451950 +0.08806649j
236.500000, 0.07376080 +0.08714995j
235.500000, 0.07300211 +0.08623340j
234.500000, 0.07224342 +0.08531685j
233.500000, 0.07148473 +0.08440031j
232.500000, 0.07072603 +0.08348376j
231.500000, 0.06996734 +0.08256721j
230.500000, 0.06920865 +0.08165066j
229.500000, 0.06844996 +0.08073412j
228.500000, 0.06769126 +0.07981757j
227.500000, 0.06693257 +0.07890102j
226.500000, 0.06617388 +0.07798448j
225.500000, 0.06541519 +0.07706793j
224.500000, 0.06465649 +0.07615138j
223.500000, 0.06389780 +0.07523484j
222.500000, 0.06313911 +0.07431829j
221.500000, 0.06238042 +0.07340174j
220.500000, 0.06162173 +0.07248519j
219.500000, 0.06086303 +0.07156865j
218.500000, 0.06010434 +0.07065210j
217.500000, 0.05934565 +0.06973555j
216.500000, 0.05858696 +0.06881901j
215.500000, 0.05782826 +0.06790246j
214.500000, 0.05706957 +0.06698591j
213.500000, 0.05631088 +0.06606936j
212.500000, 0.05555219 +0.06515282j
211.500000, 0.05479349 +0.06423627j
210.500000, 0.05403480 +0.06331972j
209.500000, 0.05345770 +0.06262202j
208.500000, 0.05306220 +0.06214317j
207.500000, 0.05266670 +0.06166432j
206.500000, 0.05227119 +0.06118547j
205.500000, 0.05187569 +0.06070662j
204.500000, 0.05148019 +0.06022776j
203.500000, 0.05108468 +0.05974891j
202.500000, 0.05068918 +0.05927006j
201.500000, 0.05029368 +0.05879121j
200.500000, 0.04989817 +0.05831236j
199.500000, 0.04950267 +0.05783350j
198.500000, 0.04910717 +0.05735465j
197.500000, 0.04871166 +0.05687580j
196.500000, 0.04831616 +0.05639695j
195.500000, 0.04792066 +0.05591809j
194.500000, 0.04752515 +0.05543924j
193.500000, 0.04712965 +0.05496039j
192.500000, 0.04673415 +0.05448154j
191.500000, 0.04633864 +0.05400269j
190.500000, 0.04594314 +0.05352383j
189.500000, 0.04554763 +0.05304498j
188.500000, 0.04515213 +0.05256613j
187.500000, 0.04475663 +0.05208728j
186.500000, 0.04436112 +0.05160843j
185.500000, 0.04396562 +0.05112957j
184.500000, 0.04357012 +0.05065072j
183.500000, 0.04317461 +0.05017187j
182.500000, 0.04277911 +0.04969302j
181.500000, 0.04238361 +0.04921417j
180.500000, 0.04198810 +0.04873531j
179.500000, 0.04159260 +0.04825646j
178.500000, 0.04119710 +0.04777761j
177.500000, 0.04080159 +0.04729876j
176.500000, 0.04040609 +0.04681991j
175.500000, 0.04001059 +0.04634105j
174.500000, 0.03961508 +0.04586220j
173.500000, 0.03921958 +0.04538335j
172.500000, 0.03882408 +0.04490450j
171.500000, 0.03842857 +0.04442565j
170.500000, 0.03803307 +0.04394679j
169.500000, 0.03763757 +0.04346794j
168.500000, 0.03724206 +0.04298909j
167.500000, 0.03684656 +0.04251024j
166.500000, 0.03645106 +0.04203138j
165.500000, 0.03605555 +0.04155253j
164.500000, 0.03566005 +0.04107368j
163.500000, 0.03526455 +0.04059483j
162.500000, 0.03486904 +0.04011598j
161.500000, 0.03447354 +0.03963712j
160.500000, 0.03407804 +0.03915827j
159.500000, 0.03368253 +0.03867942j
158.500000, 0.03328703 +0.03820057j
157.500000, 0.03289153 +0.03772172j
156.500000, 0.03249602 +0.03724286j
155.500000, 0.03210052 +0.03676401j
154.500000, 0.03181566 +0.03642366j
153.500000, 0.03164144 +0.03622181j
152.500000, 0.03146723 +0.03601997j
151.500000, 0.03129301 +0.03581812j
150.500000, 0.03111880 +0.03561627j
149.500000, 0.03094458 +0.03541442j
148.500000, 0.03077036 +0.03521257j
147.500000, 0.03059615 +0.03501073j
146.500000, 0.03042193 +0.03480888j
145.500000, 0.03024771 +0.03460703j
144.500000, 0.03007350 +0.03440518j
143.500000, 0.02989928 +0.03420333j
142.500000, 0.02972507 +0.03400149j
141.500000, 0.02955085 +0.03379964j
140.500000, 0.02937663 +0.03359779j
139.500000, 0.02920242 +0.03339594j
138.500000, 0.02902820 +0.03319409j
137.500000, 0.02885398 +0.03299224j
136.500000, 0.02867977 +0.03279040j
135.500000, 0.02850555 +0.03258855j
134.500000, 0.02833134 +0.03238670j
133.500000, 0.02815712 +0.03218485j
132.500000, 0.02798290 +0.03198300j
131.500000, 0.02780869 +0.03178116j
130.500000, 0.02763447 +0.03157931j
129.500000, 0.02746025 +0.03137746j
128.500000, 0.02728604 +0.03117561j
127.500000, 0.02711182 +0.03097376j
126.500000, 0.02693761 +0.03077192j
125.500000, 0.02676339 +0.03057007j
124.500000, 0.02658917 +0.03036822j
123.500000, 0.02641496 +0.03016637j
122.500000, 0.02624074 +0.02996452j
121.500000, 0.02606653 +0.02976268j
120.500000, 0.02589231 +0.02956083j
119.500000, 0.02571809 +0.02935898j
118.500000, 0.02554388 +0.02915713j
117.500000, 0.02536966 +0.02895528j
116.500000, 0.02519544 +0.02875344j
115.500000, 0.02502123 +0.02855159j
114.500000, 0.02484701 +0.02834974j
113.500000, 0.02467280 +0.02814789j
112.500000, 0.02449858 +0.02794604j
111.500000, 0.02432436 +0.02774420j
110.500000, 0.02415015 +0.02754235j
109.500000, 0.02397593 +0.02734050j
108.500000, 0.02380171 +0.02713865j
107.500000, 0.02362750 +0.02693680j
106.500000, 0.02345328 +0.02673495j
105.500000, 0.02327907 +0.02653311j
104.500000, 0.02310485 +0.02633126j
103.500000, 0.02293063 +0.02612941j
102.500000, 0.02275642 +0.02592756j
101.500000, 0.02258220 +0.02572571j
100.500000, 0.02240799 +0.02552387j
99.5000000, 0.02228908 +0.02538452j
98.5000000, 0.02222548 +0.02530768j
97.5000000, 0.02216188 +0.02523084j
96.5000000, 0.02209828 +0.02515401j
95.5000000, 0.02203469 +0.02507717j
94.5000000, 0.02197109 +0.02500033j
93.5000000, 0.02190749 +0.02492349j
92.5000000, 0.02184389 +0.02484665j
91.5000000, 0.02178029 +0.02476981j
90.5000000, 0.02171670 +0.02469297j
89.5000000, 0.02165310 +0.02461613j
88.5000000, 0.02158950 +0.02453929j
87.5000000, 0.02152590 +0.02446245j
86.5000000, 0.02146230 +0.02438562j
85.5000000, 0.02139871 +0.02430878j
84.5000000, 0.02133511 +0.02423194j
83.5000000, 0.02127151 +0.02415510j
82.5000000, 0.02120791 +0.02407826j
81.5000000, 0.02114432 +0.02400142j
80.5000000, 0.02108072 +0.02392458j
79.5000000, 0.02101712 +0.02384774j
78.5000000, 0.02095352 +0.02377090j
77.5000000, 0.02088992 +0.02369406j
76.5000000, 0.02082633 +0.02361722j
75.5000000, 0.02076273 +0.02354039j
74.5000000, 0.02069913 +0.02346355j
73.5000000, 0.02063553 +0.02338671j
72.5000000, 0.02057193 +0.02330987j
71.5000000, 0.02050834 +0.02323303j
70.5000000, 0.02044474 +0.02315619j
69.5000000, 0.02038114 +0.02307935j
68.5000000, 0.02031754 +0.02300251j
67.5000000, 0.02025394 +0.02292567j
66.5000000, 0.02019035 +0.02284883j
65.5000000, 0.02012675 +0.02277199j
64.5000000, 0.02006315 +0.02269516j
63.5000000, 0.01999955 +0.02261832j
62.5000000, 0.01993595 +0.02254148j
61.5000000, 0.01987236 +0.02246464j
60.5000000, 0.01980876 +0.02238780j
59.5000000, 0.01974516 +0.02231096j
58.5000000, 0.01968156 +0.02223412j
57.5000000, 0.01961796 +0.02215728j
56.5000000, 0.01955437 +0.02208044j
55.5000000, 0.01949077 +0.02200360j
54.5000000, 0.01942717 +0.02192677j
53.5000000, 0.01936357 +0.02184993j
52.5000000, 0.01929997 +0.02177309j
51.5000000, 0.01923638 +0.02169625j
50.5000000, 0.01917278 +0.02161941j
49.5000000, 0.01910918 +0.02154257j
48.5000000, 0.01904558 +0.02146573j
47.5000000, 0.01898198 +0.02138889j
